9/29/2015,3038.137,3055.218,-62.619,163222673
9/28/2015,3100.756,3085.567,8.409,156727530
9/25/2015,3092.347,3130.851,-50.34,236263871
9/24/2015,3142.687,3126.491,26.799,212887723
9/23/2015,3115.888,3137.723,-69.731,236322670
9/22/2015,3185.619,3161.318,29.079,274786154
9/21/2015,3156.54,3072.094,58.623,239897354
9/18/2015,3097.917,3100.28,11.856,209175398
9/17/2015,3086.061,3131.982,-66.202,317602892
9/16/2015,3152.263,2998.036,147.091,277524524
9/15/2015,3005.172,3043.805,-109.626,249194445
9/14/2015,3114.798,3221.165,-85.436,346631158
9/11/2015,3200.234,3189.479,2.341,224557822
9/10/2015,3197.893,3190.553,-45.196,273261759
9/9/2015,3243.089,3182.552,72.637,375327978
9/8/2015,3170.452,3054.444,90.032,255415465
9/7/2015,3080.42,3149.38,-79.747,296468114
9/2/2015,3160.167,3027.678,-6.457,438170153
9/1/2015,3166.624,3157.832,-39.362,432432468
8/31/2015,3205.986,3203.559,-26.364,397431382
8/28/2015,3232.35,3125.264,148.759,443136928
8/27/2015,3083.591,2978.03,156.303,400308398
8/26/2015,2927.288,2980.794,-37.679,466699663
8/25/2015,2964.967,3004.126,-244.938,352325110
8/24/2015,3209.905,3373.478,-297.839,334671792
8/21/2015,3507.744,3609.959,-156.547,369920479
8/20/2015,3664.291,3754.567,-129.818,390063057
8/19/2015,3794.109,3646.803,45.945,475396239
8/18/2015,3748.164,3999.134,-245.504,543770822
8/17/2015,3993.668,3947.844,28.333,460432060
8/14/2015,3965.335,3976.405,10.779,467988217
8/13/2015,3954.556,3869.911,68.236,430073303
8/12/2015,3886.32,3881.228,-41.588,442688278
8/11/2015,3927.908,3928.808,-0.507,538923460
8/10/2015,3928.415,3786.033,184.21,497304319
8/7/2015,3744.205,3692.614,82.666,340757184
8/6/2015,3661.539,3625.504,-33.034,274074663
8/5/2015,3694.573,3745.646,-61.972,366422979
8/4/2015,3756.545,3621.855,133.64,362901666
8/3/2015,3622.905,3614.99,-40.821,363968731
7/31/2015,3663.726,3655.667,-42.04,350955745
7/30/2015,3705.766,3773.788,-83.402,457943228
7/29/2015,3789.168,3689.825,126.166,434352085
7/28/2015,3663.002,3573.143,-62.556,563330042
7/27/2015,3725.558,3985.57,-345.35,556003247
7/24/2015,4070.908,4124.755,-53.015,627424860
7/23/2015,4123.923,4022.268,97.878,563585966
7/22/2015,4026.045,3996.427,8.37,520732225
7/21/2015,4017.675,3939.898,25.565,504288028
7/20/2015,3992.11,3948.421,34.758,539106714
7/17/2015,3957.352,3831.421,134.176,481726268
7/16/2015,3823.176,3758.505,17.473,492256200
7/15/2015,3805.703,3874.968,-118.784,601301324
7/14/2015,3924.487,3958.373,-45.901,670558799
7/13/2015,3970.388,3918.99,92.585,643489007
7/10/2015,3877.803,3707.458,168.473,586364255
7/9/2015,3709.33,3432.454,202.138,656914612
7/8/2015,3507.192,3467.399,-219.933,680356922
7/7/2015,3727.125,3654.778,-48.787,698818688
7/6/2015,3775.912,3975.214,88.997,831139286
7/3/2015,3686.915,3793.712,-225.852,548163111
7/2/2015,3912.767,4058.624,-140.933,586015612
7/1/2015,4053.7,4214.15,-223.522,598769427
6/30/2015,4277.222,4006.754,224.192,709176633
6/29/2015,4053.03,4289.771,-139.843,673786349
6/26/2015,4192.873,4399.933,-334.906,565217874
6/25/2015,4527.779,4711.763,-162.371,572797533
6/24/2015,4690.15,4604.579,113.658,543003709
6/23/2015,4576.492,4471.613,98.128,473526128
6/19/2015,4478.364,4689.929,-306.992,452689626
6/18/2015,4785.356,4942.52,-182.542,507440899
6/17/2015,4967.898,4890.551,80.466,537101168
6/16/2015,4887.432,5004.412,-175.561,550801407
6/15/2015,5062.993,5174.418,-103.357,637803984
6/12/2015,5166.35,5143.343,44.757,625627854
6/11/2015,5121.593,5101.44,15.557,563990522
6/10/2015,5106.036,5049.197,-7.498,596969001
6/9/2015,5113.534,5145.978,-18.347,729893818
6/8/2015,5131.881,5045.694,108.785,855035085
6/5/2015,5023.096,5016.088,75.994,772240812
6/4/2015,4947.102,4912.945,37.124,674952402
6/3/2015,4909.978,4924.381,-0.549,611453839
6/2/2015,4910.527,4844.704,81.789,623748099
6/1/2015,4828.738,4633.098,216.994,593389035
5/29/2015,4611.744,4603.465,-8.522,611262409
5/28/2015,4620.266,4943.742,-321.448,782964592
5/27/2015,4941.714,4932.846,30.817,681165379
5/26/2015,4910.897,4854.85,97.099,704892829
5/25/2015,4813.798,4660.075,156.202,682461391
5/22/2015,4657.596,4584.984,128.174,655591287
5/21/2015,4529.422,4456.435,83.134,464996520
5/20/2015,4446.288,4434.979,28.736,514106223
5/19/2015,4417.552,4285.777,134.061,436735224
5/18/2015,4283.491,4277.895,-25.2,380057452
5/15/2015,4308.691,4366.822,-69.62,439706198
5/14/2015,4378.311,4372.816,2.551,449077935
5/13/2015,4375.76,4402.378,-25.459,510490475
